,app,category,rating,reviews,size,installs,type,price,content_rating,genres,update_year,update_month,update_day,update_weekday,last_updated,current_ver,android_ver,sentiment,sentiment_polarity,sentiment_subjectivity
584,Google Earth,TRAVEL_AND_LOCAL,4.3,2338655.0,Varies,100000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,6.0,18.0,Monday,2018-06-18,9.2.17.13,4.1,Positive,0.0949020549208519,0.46496248060627754
585,GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,4.6,751551.0,42.0,10000000.0,Free,0.0,Mature 17+,"['Travel', 'Local']",2018.0,8.0,2.0,Thursday,2018-08-02,5.2.0 21127,4.4,Positive,0.2726742875180375,0.5009855994699745
586,"AT&T Navigator: Maps, Traffic",TRAVEL_AND_LOCAL,3.6,32862.0,14.0,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2016.0,12.0,6.0,Tuesday,2016-12-06,5.10.6.2.8466393,4.1,Positive,0.07130096542927515,0.41218410352646806
587,Google Street View,TRAVEL_AND_LOCAL,4.2,2129689.0,Varies,1000000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Negative,-0.5,0.6916666666666667
588,AirAsia,TRAVEL_AND_LOCAL,3.9,98585.0,37.0,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,16.0,Monday,2018-07-16,5.0.4,4.4,Negative,-0.1036063011063011,0.43236171236171234
589,Goibibo - Flight Hotel Bus Car IRCTC Booking App,TRAVEL_AND_LOCAL,4.3,459851.0,Varies,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,1.0,Wednesday,2018-08-01,3.9.7,4.3,Positive,0.39096440596440596,0.5505153920153921
590,Allegiant,TRAVEL_AND_LOCAL,3.1,5572.0,21.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,12.0,Thursday,2018-07-12,5.16.1,4.4,Positive,0.2333333333333333,0.2333333333333333
591,Amtrak,TRAVEL_AND_LOCAL,3.7,16815.0,28.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,15.0,Sunday,2018-07-15,3.1.3,5,Negative,-0.028284245516388376,0.369246213442642
592,Flight & Hotel Booking App - ixigo,TRAVEL_AND_LOCAL,4.4,45562.0,Varies,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,30.0,Monday,2018-07-30,4.0.9.1,4.1,Positive,0.341024531024531,0.5210594035594036
593,Foursquare Swarm: Check In,TRAVEL_AND_LOCAL,3.9,421800.0,Varies,10000000.0,Free,0.0,Teen,"['Travel', 'Local']",2018.0,7.0,27.0,Friday,2018-07-27,Varies,Varies,Negative,-0.06233983927949446,0.4214936131192289
594,Flightradar24 Flight Tracker,TRAVEL_AND_LOCAL,4.3,171889.0,Varies,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,18.0,Wednesday,2018-07-18,7.8,Varies,Positive,0.19662472943722942,0.47700787906703085
595,Fly Delta,TRAVEL_AND_LOCAL,3.7,27560.0,46.0,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,31.0,Tuesday,2018-07-31,4.13.2,5,Positive,0.1282596371882086,0.4417332123513442
596,2GIS: directory & navigator,TRAVEL_AND_LOCAL,4.5,768833.0,Varies,50000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,30.0,Monday,2018-07-30,Varies,Varies,Positive,0.22312904265873015,0.3966579365079365
597,American Airlines,TRAVEL_AND_LOCAL,3.7,16980.0,Varies,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,18.0,Wednesday,2018-07-18,Varies,Varies,Negative,-0.04359337891564455,0.49872061387686384
598,Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,4.1,427.0,26.0,100000.0,Free,0.0,Everyone,"['Travel', 'Local']",2016.0,3.0,21.0,Monday,2016-03-21,1.2.1,4.1,Positive,0.3394679300291545,0.4775996112730807
599,Hipmunk Hotels & Flights,TRAVEL_AND_LOCAL,4.3,16734.0,10.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,31.0,Tuesday,2018-07-31,8.8.2,5,Positive,0.5309259259259259,0.613802709636043
600,CWT To Go,TRAVEL_AND_LOCAL,4.4,20313.0,57.0,100000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,5.0,Sunday,2018-08-05,17.7.8,4.4,Positive,0.28675125313283206,0.5318358395989975
601,British Airways,TRAVEL_AND_LOCAL,4.2,25740.0,51.0,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,24.0,Tuesday,2018-07-24,4.20,4.4,Positive,0.20510616367759224,0.3991548134405278
602,Cheap Flights & Hotels momondo,TRAVEL_AND_LOCAL,4.2,42546.0,24.0,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,4.0,25.0,Wednesday,2018-04-25,7.6.5,4.4,Positive,0.1728223019670388,0.45142628813681446
603,"CheapTickets – Hotels, Flights & Travel Deals",TRAVEL_AND_LOCAL,4.4,6925.0,Varies,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,25.0,Wednesday,2018-07-25,Varies,Varies,Positive,0.2903340980489418,0.5817374583578288
604,Flights,TRAVEL_AND_LOCAL,4.4,18039.0,3.1,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,26.0,Thursday,2018-07-26,3.6.6,4.1,Positive,0.140565164002664,0.4000104062604063
605,Cheapflights – Flight Search,TRAVEL_AND_LOCAL,4.4,47780.0,19.0,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.4068806306306306,0.5851737451737452
606,Choice Hotels,TRAVEL_AND_LOCAL,4.4,17915.0,Varies,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,18.0,Wednesday,2018-07-18,Varies,Varies,Positive,0.2987896825396825,0.7192063492063492
607,Couchsurfing Travel App,TRAVEL_AND_LOCAL,4.4,61776.0,Varies,1000000.0,Free,0.0,Teen,"['Travel', 'Local']",2018.0,7.0,10.0,Tuesday,2018-07-10,Varies,Varies,Positive,0.24728937266437265,0.529696291362958
608,Hotwire Hotel & Car Rental App,TRAVEL_AND_LOCAL,4.3,10323.0,Varies,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,19.0,Thursday,2018-07-19,Varies,Varies,Positive,0.18702944624819623,0.45971741221741225
609,HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573.0,Varies,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.3329540935468355,0.5656415608982813
610,Hotels Combined - Cheap deals,TRAVEL_AND_LOCAL,4.1,17202.0,12.0,5000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2017.0,11.0,13.0,Monday,2017-11-13,4.9.2,4.1,Positive,0.16078538359788358,0.35309964726631393
611,Agoda – Hotel Booking Deals,TRAVEL_AND_LOCAL,4.6,263525.0,Varies,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,8.0,4.0,Saturday,2018-08-04,Varies,Varies,Positive,0.4795306122448979,0.6043673469387756
612,Ascape VR: 360° Virtual Travel,TRAVEL_AND_LOCAL,4.1,890.0,7.6,100000.0,Free,0.0,Everyone,"['Travel', 'Action', 'Local', 'Adventure']",2017.0,8.0,9.0,Wednesday,2017-08-09,4.0.38,4.4,Positive,0.1509645061728395,0.5006944444444444
613,Cheap hotel deals and discounts — Hotellook,TRAVEL_AND_LOCAL,4.5,7153.0,Varies,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,7.0,30.0,Monday,2018-07-30,Varies,Varies,Positive,0.22676426426426427,0.47603603603603606
614,GPS Status & Toolbox,TRAVEL_AND_LOCAL,4.5,149723.0,4.1,10000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2018.0,6.0,13.0,Wednesday,2018-06-13,8.1.171,4,Positive,0.3980736961451247,0.4026825396825397
615,Airport + Flight Tracker Radar,TRAVEL_AND_LOCAL,4.2,6762.0,8.5,1000000.0,Free,0.0,Everyone,"['Travel', 'Local']",2015.0,7.0,14.0,Tuesday,2015-07-14,8,4,Positive,0.08928481240981238,0.42453282828282823
616,DreamTrips,TRAVEL_AND_LOCAL,4.7,9971.0,22.0,500000.0,Free,0.0,Teen,"['Travel', 'Local']",2018.0,8.0,6.0,Monday,2018-08-06,1.28.1,5,Positive,0.3712767777565572,0.43856872294372296
617,Google,TOOLS,4.4,8033493.0,Varies,1000000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,Varies,Positive,0.2603594687476266,0.4927439336978811
618,Google Translate,TOOLS,4.4,5745093.0,Varies,500000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,4.0,Saturday,2018-08-04,Varies,Varies,Positive,0.21416666666666664,0.48999999999999994
619,Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759663.0,15.0,100000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,25.0,Wednesday,2018-07-25,3.1.2,4,Positive,0.27852109695859695,0.4570770895770896
620,Device Help,TOOLS,4.2,28860.0,Varies,100000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,18.0,Wednesday,2018-07-18,Varies,Varies,Positive,0.09639573827073826,0.3562866225366225
621,Account Manager,TOOLS,4.1,76604.0,Varies,100000000.0,Free,0.0,Everyone,['Tools'],2016.0,7.0,27.0,Wednesday,2016-07-27,Varies,Varies,Negative,-0.08763520281275963,0.4564656849884123
622,File Manager,TOOLS,4.6,739329.0,Varies,50000000.0,Free,0.0,Everyone,['Tools'],2018.0,4.0,17.0,Tuesday,2018-04-17,Varies,Varies,Positive,0.06183281680440773,0.31330004591368227
623,"Calculator - free calculator, multi calculator app",TOOLS,4.6,25592.0,7.5,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,31.0,Tuesday,2018-07-31,8.0.1.8.629.1,4.2,Negative,-0.0375,0.15416666666666667
624,ASUS Sound Recorder,TOOLS,4.5,34126.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,13.0,Friday,2018-07-13,Varies,Varies,Positive,0.4977380952380952,0.5660544217687076
625,Files Go by Google: Free up space on your phone,TOOLS,4.6,315585.0,8.5,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,18.0,Wednesday,2018-07-18,1.0.204375696,5,Positive,0.13068233101321336,0.5235522935864323
626,File Manager -- Take Command of Your Files Easily,TOOLS,4.2,127223.0,7.6,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,3.0,Friday,2018-08-03,v7.0.7.1.0625.1_06_0629,5,Positive,0.21464646464646464,0.3605555555555556
627,HTC Lock Screen,TOOLS,4.1,28250.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2017.0,3.0,21.0,Tuesday,2017-03-21,Varies,Varies,Positive,0.031488187738187755,0.44924597778764447
628,Gboard - the Google Keyboard,TOOLS,4.2,1859115.0,Varies,500000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.0645865156103643,0.5171716244977523
629,AT&T Smart Wi-Fi,TOOLS,3.9,18513.0,6.1,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,4.0,26.0,Thursday,2018-04-26,3.2,4.1,Positive,0.1895487012987013,0.4328650238650239
630,HTC Sense Input,TOOLS,3.4,17030.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2017.0,5.0,12.0,Friday,2017-05-12,Varies,Varies,Positive,0.024668154761904756,0.4201793154761905
631,App vault,TOOLS,3.4,25094.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,18.0,Wednesday,2018-07-18,Varies,Varies,Negative,-0.04353505760732322,0.4761634199134199
632,DuraSpeed,TOOLS,3.8,5431.0,1.3,10000000.0,Free,0.0,Everyone,['Tools'],2017.0,11.0,13.0,Monday,2017-11-13,1.5,6,Negative,-0.03404401154401155,0.39668705168705165
633,HTC Sense Input-AR,TOOLS,3.8,1420.0,2.7,100000.0,Free,0.0,Everyone,['Tools'],2014.0,4.0,22.0,Tuesday,2014-04-22,9.7.753080,4.1,Positive,0.2595636261261261,0.38624195624195623
634,Digital Alarm Clock,TOOLS,4.2,118439.0,16.0,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,6.0,19.0,Tuesday,2018-06-19,10.4,4.4,Positive,0.34107329093987326,0.480794760360488
635,Alarm Clock Free,TOOLS,4.0,59973.0,11.0,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,3.0,16.0,Friday,2018-03-16,1.2.5,4,Positive,0.15576177498971616,0.35684034219748506
636,Alarm Clock,TOOLS,4.3,114788.0,Varies,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,1.0,22.0,Monday,2018-01-22,Varies,Varies,Positive,0.17466728294853293,0.371872185813158
637,High-Powered Flashlight,TOOLS,4.5,429580.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,3.0,16.0,Friday,2018-03-16,Varies,Varies,Positive,0.3389572975023343,0.5057320261437909
638,Flashlight & LED Torch,TOOLS,4.3,111507.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2017.0,12.0,29.0,Friday,2017-12-29,Varies,Varies,Positive,0.24973333333333333,0.2581777777777778
639,Color Flashlight,TOOLS,4.2,472904.0,Varies,50000000.0,Free,0.0,Everyone,['Tools'],2017.0,12.0,14.0,Thursday,2017-12-14,Varies,Varies,Positive,0.17583333333333334,0.5264898989898991
640,Flashlight,TOOLS,4.7,115409.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,6.0,Monday,2018-08-06,Varies,Varies,Positive,0.3840313430059524,0.5829278273809524
641,"CM Flashlight (Compass, SOS)",TOOLS,4.4,166367.0,1.8,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,5.0,25.0,Friday,2018-05-25,1.4,2.3,Positive,0.55625,0.5946428571428571
642,Flashlight HD LED,TOOLS,4.3,618918.0,Varies,50000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,28.0,Saturday,2018-07-28,Varies,Varies,Positive,0.4404969980416409,0.627817846835704
643,Flashlight - Torch LED Light,TOOLS,4.4,192661.0,8.5,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,7.0,Saturday,2018-07-07,2.4.1,4.1,Positive,0.4045251322751323,0.5391269841269841
644,Brightest LED Flashlight,TOOLS,4.5,60571.0,Varies,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,2.0,Monday,2018-07-02,Varies,Varies,Positive,0.3741989087301587,0.6228819444444444
645,Brightest Flashlight Free ®,TOOLS,4.7,1335799.0,3.8,50000000.0,Free,0.0,Everyone,['Tools'],2017.0,10.0,27.0,Friday,2017-10-27,2.5.2,4.2,Positive,0.4925714285714286,0.5224523809523809
646,Fraction Calculator Plus Free,TOOLS,4.5,148506.0,11.0,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,15.0,Sunday,2018-07-15,Varies,Varies,Positive,0.37264092538286087,0.5620348647768003
647,Calculator Plus Free,TOOLS,4.6,679912.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,27.0,Friday,2018-07-27,Varies,Varies,Positive,0.16666666666666666,0.6307142857142858
648,CALCU™ Stylish Calculator Free,TOOLS,4.7,152692.0,11.0,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,7.0,Saturday,2018-07-07,3.5.6,4.1,Positive,0.3525981620718463,0.45346700083542185
649,Calculator with Percent (Free),TOOLS,4.8,48211.0,7.4,1000000.0,Free,0.0,Everyone,['Tools'],2017.0,11.0,18.0,Saturday,2017-11-18,32.1,4.1,Positive,0.03197278911564625,0.5638605442176872
650,Graphing Calculator,TOOLS,3.9,12388.0,5.3,1000000.0,Free,0.0,Everyone,['Tools'],2016.0,4.0,1.0,Friday,2016-04-01,1.17,2.3,Positive,0.2458298171589311,0.4644786015672091
651,ConvertPad - Unit Converter,TOOLS,4.4,90831.0,4.3,10000000.0,Free,0.0,Everyone,['Tools'],2017.0,6.0,18.0,Sunday,2017-06-18,3.1,4.2,Positive,0.22344972943722943,0.48779688251563247
652,Age Calculator,TOOLS,4.4,24265.0,3.3,1000000.0,Free,0.0,Everyone,['Tools'],2017.0,7.0,25.0,Tuesday,2017-07-25,4.0.6,4.0.3,Positive,0.11304054368570499,0.603120897919285
653,EzCalculator,TOOLS,4.1,1657.0,2.0,100000.0,Free,0.0,Everyone,['Tools'],2017.0,9.0,17.0,Sunday,2017-09-17,2.1,5,Positive,0.37776996943115365,0.5213414947625473
654,Hideman VPN,TOOLS,4.1,88675.0,9.6,5000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,24.0,Tuesday,2018-07-24,6.0.1,4,Positive,0.12164696116309019,0.40125649738552965
655,Fast Secure VPN,TOOLS,4.3,56848.0,9.6,1000000.0,Free,0.0,Everyone,['Tools'],2018.0,5.0,18.0,Friday,2018-05-18,1.6.11,4.1,Positive,0.17308725778190062,0.41023439533822187
656,Free & Premium VPN - FinchVPN,TOOLS,4.2,19096.0,10.0,1000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,5.0,Thursday,2018-07-05,2.0.2,4.1,Positive,0.2176688508884801,0.477772631395398
657,Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,4.2,1116393.0,8.2,50000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,6.0,Monday,2018-08-06,6.1,4.1,Positive,0.22375,0.38036458333333334
658,FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,4.3,39833.0,9.9,1000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,9.0,Monday,2018-07-09,2.5.1.7592,4.0.3,Positive,0.31363636363636366,0.3477272727272727
659,"GO Keyboard - Cute Emojis, Themes and GIFs",TOOLS,4.5,4594198.0,Varies,100000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.2239008620689655,0.31061302681992337
660,Google Handwriting Input,TOOLS,4.3,94427.0,Varies,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,8.0,2.0,Thursday,2018-08-02,Varies,Varies,Positive,0.25155864197530864,0.38737060778727445
661,CM Locker - Security Lockscreen,TOOLS,4.6,3090727.0,Varies,100000000.0,Free,0.0,Everyone,['Tools'],2018.0,7.0,31.0,Tuesday,2018-07-31,Varies,Varies,Positive,0.24005452304247984,0.480303944163994
662,AppLock - Fingerprint,TOOLS,4.4,745245.0,3.5,10000000.0,Free,0.0,Everyone,['Tools'],2018.0,4.0,13.0,Friday,2018-04-13,7.2,2.3,Positive,0.20993951418951418,0.5643250329105592
663,3D Live Neon Weed Launcher,PERSONALIZATION,4.5,1724.0,21.0,100000.0,Free,0.0,Mature 17+,['Personalization'],2018.0,6.0,26.0,Tuesday,2018-06-26,5.34.10,4.0.3,Positive,0.5681818181818181,0.4
664,Evie Launcher,PERSONALIZATION,4.7,139258.0,Varies,5000000.0,Free,0.0,Everyone,['Personalization'],2018.0,8.0,3.0,Friday,2018-08-03,Varies,4.4,Positive,0.27792823212907847,0.48739135996622973
665,Golden Launcher,PERSONALIZATION,4.4,32794.0,12.0,5000000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,31.0,Tuesday,2018-07-31,1.284.1.83,4.2,Positive,0.4902651515151515,0.5652629233511587
666,"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6702776.0,17.0,100000000.0,Free,0.0,Teen,['Personalization'],2018.0,8.0,3.0,Friday,2018-08-03,5.41,4.0.3,Positive,0.2824789562289562,0.5911111111111111
667,4K Wallpapers and Ultra HD Backgrounds,PERSONALIZATION,4.6,7583.0,3.8,500000.0,Free,0.0,Everyone 10+,['Personalization'],2018.0,7.0,4.0,Wednesday,2018-07-04,2.6.2.1,4.0.3,Positive,0.17932800224466894,0.594328202661536
668,Birds Sounds Ringtones & Wallpapers,PERSONALIZATION,4.6,5073.0,23.0,1000000.0,Free,0.0,Everyone 10+,['Personalization'],2017.0,9.0,25.0,Monday,2017-09-25,1.1,4,Positive,0.3507882882882883,0.4158108108108108
669,Funny Alarm Clock Ringtones,PERSONALIZATION,4.5,15633.0,14.0,1000000.0,Free,0.0,Everyone,['Personalization'],2017.0,3.0,9.0,Thursday,2017-03-09,1.1,4.0.3,Positive,0.10838064006466784,0.5961899862825789
670,Diamond Zipper Lock Screen,PERSONALIZATION,4.3,71688.0,12.0,10000000.0,Free,0.0,Everyone,['Personalization'],2018.0,6.0,11.0,Monday,2018-06-11,3.5,4.1,Positive,0.14941919191919192,0.6063383838383838
671,Backgrounds (HD Wallpapers),PERSONALIZATION,4.7,202474.0,3.0,10000000.0,Free,0.0,Teen,['Personalization'],2017.0,8.0,9.0,Wednesday,2017-08-09,2.6,4,Positive,0.26443175805675806,0.599070847362514
672,"APUS Launcher - Theme, Wallpaper, Hide Apps",PERSONALIZATION,4.5,5783441.0,14.0,100000000.0,Free,0.0,Everyone,['Personalization'],2018.0,8.0,6.0,Monday,2018-08-06,3.9.7,4.0.3,Positive,0.4390555555555556,0.5158333333333334
673,Apex Launcher,PERSONALIZATION,4.3,266401.0,Varies,10000000.0,Free,0.0,Everyone,['Personalization'],2018.0,8.0,4.0,Saturday,2018-08-04,Varies,Varies,Positive,0.09796568362193361,0.4456169282106782
674,Goku Wallpaper Art,PERSONALIZATION,4.7,6342.0,38.0,1000000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,13.0,Friday,2018-07-13,1.8,4.1,Positive,0.4643197278911565,0.517482993197279
675,Door Lock Screen,PERSONALIZATION,4.3,5413.0,3.9,1000000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,28.0,Saturday,2018-07-28,3.3a0,4,Positive,0.5013784013605442,0.5847888321995466
676,ASUS Cover for ZenFone 2,PERSONALIZATION,4.4,43960.0,9.8,10000000.0,Free,0.0,Everyone,['Personalization'],2017.0,12.0,1.0,Friday,2017-12-01,2.0.0.39_171124,5,Positive,0.07638888888888888,0.44305555555555554
677,Colorful Glitter Neon Butterfly Keyboard Theme,PERSONALIZATION,4.3,2056.0,9.8,500000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,25.0,Wednesday,2018-07-25,6.7.24.2018,4.0.3,Positive,0.19303571428571428,0.5317942176870748
678,"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",PERSONALIZATION,4.7,12089.0,27.0,500000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,3.0,Tuesday,2018-07-03,1.2.5,4,Positive,0.25675,0.34328703703703706
679,Freeme Launcher—Stylish Theme,PERSONALIZATION,4.1,2828.0,7.4,100000.0,Free,0.0,Everyone,['Personalization'],2017.0,1.0,22.0,Sunday,2017-01-22,2.11.5,4.1,Positive,0.2984558823529412,0.46097689075630255
680,Beautiful Widgets Pro,PERSONALIZATION,4.2,97890.0,14.0,1000000.0,Paid,2.49,Everyone,['Personalization'],2016.0,8.0,24.0,Wednesday,2016-08-24,5.7.8,2.3,Positive,0.17941837105155556,0.5016910966315729
681,Beautiful Widgets Free,PERSONALIZATION,3.9,25037.0,14.0,1000000.0,Free,0.0,Everyone,['Personalization'],2016.0,10.0,20.0,Thursday,2016-10-20,5.7.6,2.3,Positive,0.013460700757575748,0.5222924031986531
682,HD Widgets,PERSONALIZATION,4.3,58617.0,26.0,1000000.0,Paid,0.99,Everyone,['Personalization'],2016.0,12.0,7.0,Wednesday,2016-12-07,4.3.2,4.4,Positive,0.18181783519859554,0.5138021885521885
683,DashClock Widget,PERSONALIZATION,4.1,62301.0,1.9,1000000.0,Free,0.0,Everyone,['Personalization'],2016.0,5.0,11.0,Wednesday,2016-05-11,1.7.2,4.2,Positive,0.0333333333333333,0.419047619047619
684,Fancy Widgets,PERSONALIZATION,4.2,37237.0,3.9,5000000.0,Free,0.0,Everyone,['Personalization'],2014.0,4.0,4.0,Friday,2014-04-04,3.5.6,1.6,Positive,0.2142135145323051,0.5463555010574592
685,Best Wallpapers QHD,PERSONALIZATION,4.4,294701.0,5.1,10000000.0,Free,0.0,Teen,['Personalization'],2018.0,3.0,17.0,Saturday,2018-03-17,2.85,4.0.3,Positive,0.4722514455782313,0.6184401360544217
686,Dog Licks Screen Wallpaper,PERSONALIZATION,4.3,63624.0,10.0,5000000.0,Free,0.0,Everyone,['Personalization'],2017.0,11.0,20.0,Monday,2017-11-20,11,4.0.3,Positive,0.22525030371997284,0.5277725905176885
687,Flowers Live Wallpaper,PERSONALIZATION,4.1,118459.0,3.3,10000000.0,Free,0.0,Everyone,['Personalization'],2017.0,10.0,27.0,Friday,2017-10-27,4,4.1,Positive,0.18293255131964806,0.5498778103616814
688,Galactic Core Free Wallpaper,PERSONALIZATION,4.1,69417.0,Varies,10000000.0,Free,0.0,Everyone,['Personalization'],2014.0,5.0,1.0,Thursday,2014-05-01,2.41,2.1,Positive,0.24756756810576253,0.6578138425360648
689,Asteroids 3D live wallpaper,PERSONALIZATION,4.1,157495.0,6.4,10000000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,24.0,Tuesday,2018-07-24,4.0.0.7,4.4,Positive,0.253524397462264,0.48231736087307936
690,Backgrounds HD (Wallpapers),PERSONALIZATION,4.6,2390185.0,Varies,100000000.0,Free,0.0,Teen,['Personalization'],2018.0,8.0,4.0,Saturday,2018-08-04,Varies,Varies,Positive,0.34194058814748474,0.5182228690849381
691,Butterfly Live Wallpaper,PERSONALIZATION,4.1,35771.0,3.5,5000000.0,Free,0.0,Everyone,['Personalization'],2018.0,5.0,4.0,Friday,2018-05-04,4.1,4.1,Positive,0.390275974025974,0.503655303030303
692,Horses Live Wallpaper,PERSONALIZATION,4.2,28806.0,7.1,1000000.0,Free,0.0,Everyone,['Personalization'],2018.0,5.0,22.0,Tuesday,2018-05-22,18,4.1,Positive,0.3454586448904631,0.5115710678210679
693,Buzz Launcher-Smart&Free Theme,PERSONALIZATION,4.4,251616.0,13.0,10000000.0,Free,0.0,Everyone,['Personalization'],2017.0,11.0,13.0,Monday,2017-11-13,1.9.7.7,4.0.3,Positive,0.20134484370347466,0.5776225692297121
694,BIG Launcher,PERSONALIZATION,4.3,881.0,5.9,10000.0,Paid,9.99,Everyone,['Personalization'],2018.0,6.0,20.0,Wednesday,2018-06-20,2.5.9,2.1,Positive,0.18498650308025308,0.41012519511738266
695,"GO Keyboard - Emoticon keyboard, Free Theme, GIF",PERSONALIZATION,4.4,2591941.0,Varies,100000000.0,Free,0.0,Everyone,['Personalization'],2018.0,7.0,20.0,Friday,2018-07-20,Varies,Varies,Positive,0.3061104347041847,0.4979001510642136
696,2018Emoji Keyboard 😂 Emoticons Lite -sticker&gif,PERSONALIZATION,4.2,115773.0,Varies,10000000.0,Free,0.0,Everyone,['Personalization'],2018.0,5.0,22.0,Tuesday,2018-05-22,Varies,4.1,Positive,0.42365900383141764,0.5123563218390805
697,"All-In-One Toolbox: Cleaner, Booster, App Manager",PRODUCTIVITY,4.7,536926.0,Varies,10000000.0,Free,0.0,Everyone,['Productivity'],2018.0,8.0,5.0,Sunday,2018-08-05,Varies,Varies,Positive,0.2800653358986692,0.5716837307313498
698,Adobe Acrobat Reader,PRODUCTIVITY,4.3,3016297.0,Varies,100000000.0,Free,0.0,Everyone,['Productivity'],2018.0,4.0,17.0,Tuesday,2018-04-17,Varies,Varies,Positive,0.14542476284344905,0.4861251576749026
